category,room_count,bathroom_count,size,price,city,region,price_per_m2,log_price,budget_tier,size_tier,cluster
Appartements,3,1,200.0,1100.0,Sousse,Sahloul,5.5,3.0418,medium,large,4
Maisons et Villas,3,3,200.0,1700.0,Sousse,Kantaoui,8.5,3.2307,high,large,0
Appartements,2,1,100.0,650.0,Sousse,Kantaoui,6.5,2.8136,low,medium,3
Appartements,2,1,115.0,700.0,Sousse,Sahloul,6.09,2.8457,low,large,3
Appartements,2,1,140.0,600.0,Sousse,Hammam Sousse,4.29,2.7789,low,large,3
Appartements,2,1,170.0,500.0,Sousse,Sousse Jawhara,2.94,2.6998,low,large,3
Appartements,2,1,110.0,600.0,Sousse,Hammam Sousse,5.45,2.7789,low,large,3
Appartements,2,2,100.0,850.0,Sousse,Hammam Sousse,8.5,2.9299,medium,medium,4
Maisons et Villas,2,1,120.0,600.0,Sousse,Sousse,5.0,2.7789,low,large,0
Appartements,1,1,50.0,350.0,Sousse,Autres villes,7.0,2.5453,low,small,3
"Magasins, Commerces et Locaux industriels",1,1,22.0,400.0,Sousse,Sousse Médina,18.18,2.6031,low,small,0
Bureaux et Plateaux,1,1,150.0,900.0,Sousse,Sousse,6.0,2.9547,medium,large,4
Appartements,1,1,50.0,240.0,Sousse,Autres villes,4.8,2.382,very_low,small,3
Appartements,2,1,100.0,900.0,Sousse,Sousse,9.0,2.9547,medium,medium,4
Appartements,2,1,110.0,670.0,Sousse,Sahloul,6.09,2.8267,low,large,3
Appartements,3,1,240.0,1000.0,Sousse,Sahloul,4.17,3.0004,medium,extra_large,4
Appartements,2,2,100.0,1200.0,Sousse,Kantaoui,12.0,3.0795,medium,medium,4
Appartements,2,1,80.0,600.0,Sousse,Hammam Sousse,7.5,2.7789,low,medium,3
Maisons et Villas,3,2,250.0,1800.0,Sousse,Kantaoui,7.2,3.2555,high,extra_large,0
Appartements,3,2,150.0,700.0,Sousse,Hammam Sousse,4.67,2.8457,low,large,3
Appartements,1,1,83.0,550.0,Sousse,Sahloul,6.63,2.7412,low,medium,3
Appartements,2,1,90.0,450.0,Sousse,Autres villes,5.0,2.6542,low,medium,3
Appartements,2,1,80.0,800.0,Sousse,Autres villes,10.0,2.9036,medium,medium,4
Appartements,2,1,100.0,550.0,Sousse,Sousse,5.5,2.7412,low,medium,3
Appartements,2,1,90.0,800.0,Sousse,Sahloul,8.89,2.9036,medium,medium,4
Appartements,2,1,100.0,1000.0,Sousse,Hammam Sousse,10.0,3.0004,medium,medium,4
Appartements,1,1,100.0,350.0,Sousse,Akouda,3.5,2.5453,low,medium,3
Appartements,1,1,50.0,300.0,Sousse,Sousse Jawhara,6.0,2.4786,very_low,small,3
Appartements,3,1,130.0,850.0,Sousse,Sahloul,6.54,2.9299,medium,large,4
Appartements,2,1,100.0,1400.0,Sousse,Sousse Jawhara,14.0,3.1464,medium,medium,4
Appartements,3,1,145.0,700.0,Sousse,Sousse Jawhara,4.83,2.8457,low,large,3
Appartements,2,2,120.0,1300.0,Sousse,Kantaoui,10.83,3.1143,medium,large,4
Appartements,2,1,95.0,600.0,Sousse,Sousse,6.32,2.7789,low,medium,3
Appartements,2,1,95.0,480.0,Sousse,Sousse Riadh,5.05,2.6821,low,medium,3
Appartements,1,1,50.0,1500.0,Sousse,Akouda,30.0,3.1764,medium,small,4
Appartements,3,1,115.0,800.0,Sousse,Hammam Sousse,6.96,2.9036,medium,large,4
Maisons et Villas,5,3,400.0,1500.0,Sousse,Akouda,3.75,3.1764,medium,extra_large,0
Bureaux et Plateaux,3,1,120.0,150.0,Sousse,Sahloul,1.25,2.179,very_low,large,3
"Magasins, Commerces et Locaux industriels",1,1,500.0,1500.0,Sousse,Sousse Sidi Abdelhamid,3.0,3.1764,medium,extra_large,0
Appartements,3,2,150.0,1100.0,Sousse,Hammam Sousse,7.33,3.0418,medium,large,4
Appartements,2,1,80.0,550.0,Sousse,Sahloul,6.88,2.7412,low,medium,3
Appartements,1,1,60.0,550.0,Sousse,Kantaoui,9.17,2.7412,low,medium,3
Appartements,2,1,150.0,750.0,Sousse,Hammam Sousse,5.0,2.8756,medium,large,4
Appartements,2,2,140.0,900.0,Sousse,Hammam Sousse,6.43,2.9547,medium,large,4
Appartements,3,2,120.0,850.0,Sousse,Autres villes,7.08,2.9299,medium,large,4
Appartements,3,2,130.0,1000.0,Sousse,Sahloul,7.69,3.0004,medium,large,4
Appartements,2,1,75.0,1000.0,Sousse,Kantaoui,13.33,3.0004,medium,medium,4
Appartements,1,1,25.0,250.0,Sousse,Autres villes,10.0,2.3997,very_low,small,3
Appartements,2,1,100.0,750.0,Sousse,Autres villes,7.5,2.8756,medium,medium,4
Appartements,1,1,60.0,700.0,Sousse,Hergla,11.67,2.8457,low,medium,3
Appartements,1,1,40.0,400.0,Sousse,Sousse,10.0,2.6031,low,small,3
Appartements,2,1,100.0,850.0,Sousse,Sousse Jawhara,8.5,2.9299,medium,medium,4
Bureaux et Plateaux,3,1,145.0,1300.0,Sousse,Sousse,8.97,3.1143,medium,large,4
Appartements,2,1,230.0,1800.0,Sousse,Sousse Jawhara,7.83,3.2555,high,extra_large,4
Maisons et Villas,2,1,200.0,1800.0,Sousse,Hammam Sousse,9.0,3.2555,high,large,0
Maisons et Villas,4,1,200.0,1000.0,Sousse,Sousse Jawhara,5.0,3.0004,medium,large,0
Locations de vacances,1,1,77.0,60.0,Sousse,Kantaoui,0.78,1.7853,very_low,medium,3
Locations de vacances,2,1,77.0,70.0,Sousse,Autres villes,0.91,1.8513,very_low,medium,3
Appartements,1,1,90.0,550.0,Sousse,Hammam Sousse,6.11,2.7412,low,medium,3
Appartements,2,1,110.0,900.0,Sousse,Hammam Sousse,8.18,2.9547,medium,large,4
Appartements,3,1,200.0,1100.0,Sousse,Sousse Jawhara,5.5,3.0418,medium,large,4
Appartements,1,1,55.0,700.0,Sousse,Sahloul,12.73,2.8457,low,medium,3
Appartements,2,1,120.0,1250.0,Sousse,Sousse,10.42,3.0973,medium,large,4
Appartements,3,1,90.0,650.0,Sousse,Sahloul,7.22,2.8136,low,medium,3
Appartements,2,1,95.0,550.0,Sousse,Akouda,5.79,2.7412,low,medium,3
Appartements,2,1,120.0,600.0,Sousse,Sahloul,5.0,2.7789,low,large,3
Locations de vacances,2,1,80.0,60.0,Sousse,Autres villes,0.75,1.7853,very_low,medium,3
Appartements,1,1,50.0,800.0,Sousse,Hergla,16.0,2.9036,medium,small,4
"Magasins, Commerces et Locaux industriels",1,1,200.0,1000.0,Sousse,Sousse Jawhara,5.0,3.0004,medium,large,0
Appartements,1,1,42.0,1100.0,Sousse,Akouda,26.19,3.0418,medium,small,4
Appartements,3,2,200.0,900.0,Sousse,Sahloul,4.5,2.9547,medium,large,4
Maisons et Villas,4,1,500.0,2100.0,Sousse,Hammam Sousse,4.2,3.3224,high,extra_large,0
Appartements,3,1,148.0,1200.0,Sousse,Sahloul,8.11,3.0795,medium,large,4
Appartements,2,1,120.0,950.0,Sousse,Hammam Sousse,7.92,2.9782,medium,large,4
Appartements,2,1,115.0,800.0,Sousse,Hammam Sousse,6.96,2.9036,medium,large,4
Appartements,2,1,115.0,700.0,Sousse,Sahloul,6.09,2.8457,low,large,3
Appartements,3,1,115.0,1000.0,Sousse,Sousse,8.7,3.0004,medium,large,4
"Magasins, Commerces et Locaux industriels",1,1,500.0,1500.0,Sousse,Sousse Sidi Abdelhamid,3.0,3.1764,medium,extra_large,0
Maisons et Villas,2,1,300.0,2500.0,Sousse,Sousse,8.33,3.3981,high,extra_large,0
Maisons et Villas,3,1,130.0,400.0,Sousse,Sousse Riadh,3.08,2.6031,low,large,0
Appartements,2,1,130.0,1000.0,Sousse,Sahloul,7.69,3.0004,medium,large,4
Appartements,1,1,55.0,500.0,Sousse,Hammam Sousse,9.09,2.6998,low,medium,3
Appartements,1,1,55.0,400.0,Sousse,Hammam Sousse,7.27,2.6031,low,medium,3
Maisons et Villas,3,1,200.0,900.0,Sousse,Sahloul,4.5,2.9547,medium,large,0
Maisons et Villas,3,1,250.0,1200.0,Sousse,Hammam Sousse,4.8,3.0795,medium,extra_large,0
Maisons et Villas,2,1,100.0,320.0,Sousse,M'saken,3.2,2.5065,low,medium,0
Appartements,4,2,276.0,2300.0,Sousse,Sousse,8.33,3.3619,high,extra_large,4
Maisons et Villas,3,1,250.0,1200.0,Sousse,Sousse Jawhara,4.8,3.0795,medium,extra_large,0
Appartements,1,1,70.0,650.0,Sousse,Hammam Sousse,9.29,2.8136,low,medium,3
Appartements,3,1,100.0,550.0,Sousse,Hammam Sousse,5.5,2.7412,low,medium,3
Maisons et Villas,3,1,180.0,550.0,Sousse,Hammam Sousse,3.06,2.7412,low,large,0
Appartements,2,1,70.0,120.0,Sousse,Autres villes,1.71,2.0828,very_low,medium,3
Appartements,1,1,42.0,1100.0,Sousse,Akouda,26.19,3.0418,medium,small,4
Maisons et Villas,2,1,100.0,400.0,Sousse,Sahloul,4.0,2.6031,low,medium,0
Bureaux et Plateaux,1,1,20.0,600.0,Sousse,Autres villes,30.0,2.7789,low,small,3
Appartements,2,1,100.0,850.0,Sousse,Sousse Jawhara,8.5,2.9299,medium,medium,4
Appartements,1,1,62.0,750.0,Sousse,Sahloul,12.1,2.8756,medium,medium,4
Appartements,2,1,60.0,400.0,Sousse,Sousse,6.67,2.6031,low,medium,3
Locations de vacances,1,1,75.0,200.0,Sousse,Kalaâ Sghira,2.67,2.3032,very_low,medium,3
Appartements,2,1,150.0,1100.0,Sousse,Hammam Sousse,7.33,3.0418,medium,large,4
Appartements,2,1,70.0,280.0,Sousse,Sousse Riadh,4.0,2.4487,very_low,medium,3
Appartements,3,2,150.0,1100.0,Sousse,Sahloul,7.33,3.0418,medium,large,4
Appartements,3,1,100.0,800.0,Sousse,Sousse,8.0,2.9036,medium,medium,4
Appartements,4,1,115.0,630.0,Sousse,Sahloul,5.48,2.8,low,large,3
Appartements,3,1,170.0,800.0,Sousse,Autres villes,4.71,2.9036,medium,large,4
Appartements,2,1,115.0,900.0,Sousse,Sahloul,7.83,2.9547,medium,large,4
Appartements,2,1,100.0,750.0,Sousse,Sahloul,7.5,2.8756,medium,medium,4
Bureaux et Plateaux,2,1,200.0,800.0,Sousse,Hammam Sousse,4.0,2.9036,medium,large,4
Bureaux et Plateaux,1,1,80.0,650.0,Sousse,Sahloul,8.12,2.8136,low,medium,3
Appartements,2,1,90.0,390.0,Sousse,Sousse Riadh,4.33,2.5922,low,medium,3
Appartements,2,1,100.0,1400.0,Sousse,Sousse Jawhara,14.0,3.1464,medium,medium,4
Appartements,3,2,160.0,1500.0,Sousse,Sousse Jawhara,9.38,3.1764,medium,large,4
Appartements,2,1,150.0,1500.0,Sousse,Kantaoui,10.0,3.1764,medium,large,4
Appartements,2,2,120.0,900.0,Sousse,Hammam Sousse,7.5,2.9547,medium,large,4
Appartements,2,1,115.0,850.0,Sousse,Sousse Jawhara,7.39,2.9299,medium,large,4
Appartements,2,1,150.0,750.0,Sousse,Hammam Sousse,5.0,2.8756,medium,large,4
Bureaux et Plateaux,2,1,70.0,500.0,Sousse,Sousse Jawhara,7.14,2.6998,low,medium,3
Bureaux et Plateaux,2,1,120.0,500.0,Sousse,Sahloul,4.17,2.6998,low,large,3
Appartements,1,1,65.0,850.0,Sousse,Hammam Sousse,13.08,2.9299,medium,medium,4
Appartements,1,1,75.0,900.0,Sousse,Kantaoui,12.0,2.9547,medium,medium,4
Appartements,1,1,32.0,500.0,Sousse,Sousse,15.62,2.6998,low,small,3
Appartements,3,1,100.0,550.0,Sousse,Sousse Jawhara,5.5,2.7412,low,medium,3
Maisons et Villas,3,2,200.0,950.0,Sousse,Kantaoui,4.75,2.9782,medium,large,0
Appartements,2,2,120.0,1800.0,Sousse,Sousse Jawhara,15.0,3.2555,high,large,4
"Magasins, Commerces et Locaux industriels",1,1,260.0,4000.0,Sousse,Hammam Sousse,15.38,3.6022,high,extra_large,0
Appartements,2,1,100.0,600.0,Sousse,Hergla,6.0,2.7789,low,medium,3
Appartements,3,2,140.0,1100.0,Sousse,Kantaoui,7.86,3.0418,medium,large,4
Appartements,2,1,110.0,650.0,Sousse,Hammam Sousse,5.91,2.8136,low,large,3
"Magasins, Commerces et Locaux industriels",1,1,800.0,2000.0,Sousse,Zaouit-Ksibat Thrayett,2.5,3.3012,high,extra_large,0
Appartements,1,1,27.0,350.0,Sousse,Kantaoui,12.96,2.5453,low,small,3
Appartements,3,2,160.0,1300.0,Sousse,Sahloul,8.12,3.1143,medium,large,4
Appartements,2,1,100.0,450.0,Sousse,Sousse,4.5,2.6542,low,medium,3
Appartements,2,1,100.0,850.0,Sousse,Sousse Jawhara,8.5,2.9299,medium,medium,4
Appartements,2,1,80.0,500.0,Sousse,Sousse Jawhara,6.25,2.6998,low,medium,3
Appartements,3,1,125.0,1050.0,Sousse,Sousse Jawhara,8.4,3.0216,medium,large,4
Locations de vacances,2,1,80.0,45.0,Sousse,Hammam Sousse,0.56,1.6628,very_low,medium,3
Bureaux et Plateaux,2,1,60.0,550.0,Sousse,Hammam Sousse,9.17,2.7412,low,medium,3
Appartements,3,1,125.0,800.0,Sousse,Sahloul,6.4,2.9036,medium,large,4
Appartements,2,1,100.0,600.0,Sousse,Hammam Sousse,6.0,2.7789,low,medium,3
Appartements,1,1,80.0,500.0,Sousse,Kantaoui,6.25,2.6998,low,medium,3
"Magasins, Commerces et Locaux industriels",1,1,40.0,800.0,Sousse,Sousse Médina,20.0,2.9036,medium,small,0
Colocations,2,1,85.0,150.0,Sousse,Autres villes,1.76,2.179,very_low,medium,3
Maisons et Villas,4,1,1000.0,3500.0,Sousse,Hammam Sousse,3.5,3.5442,high,extra_large,0
Appartements,3,1,120.0,620.0,Sousse,Sahloul,5.17,2.7931,low,large,3
Maisons et Villas,4,1,150.0,450.0,Sousse,Sousse Riadh,3.0,2.6542,low,large,0
"Magasins, Commerces et Locaux industriels",2,1,1200.0,180.0,Sousse,Zaouit-Ksibat Thrayett,0.15,2.2577,very_low,extra_large,0
Appartements,4,1,100.0,240.0,Sousse,Zaouit-Ksibat Thrayett,2.4,2.382,very_low,medium,3
Maisons et Villas,4,1,100.0,300.0,Sousse,Zaouit-Ksibat Thrayett,3.0,2.4786,very_low,medium,0
Maisons et Villas,3,2,200.0,1200.0,Sousse,Sahloul,6.0,3.0795,medium,large,0
Appartements,4,1,165.0,1800.0,Sousse,Sousse,10.91,3.2555,high,large,4
Appartements,3,1,115.0,1000.0,Sousse,Sousse,8.7,3.0004,medium,large,4
Appartements,2,1,100.0,700.0,Sousse,Sahloul,7.0,2.8457,low,medium,3
Appartements,2,1,230.0,1800.0,Sousse,Sousse,7.83,3.2555,high,extra_large,4
Appartements,2,1,110.0,550.0,Sousse,Hammam Sousse,5.0,2.7412,low,large,3
"Magasins, Commerces et Locaux industriels",6,2,1508.0,2750.0,Sousse,Sidi El Héni,1.82,3.4395,high,extra_large,0
Appartements,2,1,95.0,650.0,Sousse,Sahloul,6.84,2.8136,low,medium,3
Appartements,3,1,120.0,900.0,Sousse,Sahloul,7.5,2.9547,medium,large,4
Appartements,3,1,110.0,1050.0,Sousse,Sousse Jawhara,9.55,3.0216,medium,large,4
Appartements,3,1,75.0,320.0,Sousse,Autres villes,4.27,2.5065,low,medium,3
Colocations,1,1,25.0,150.0,Sousse,Kantaoui,6.0,2.179,very_low,small,3
Appartements,2,1,100.0,650.0,Sousse,Sahloul,6.5,2.8136,low,medium,3
Appartements,2,1,110.0,1100.0,Sousse,Kantaoui,10.0,3.0418,medium,large,4
Appartements,2,1,100.0,650.0,Sousse,Sousse,6.5,2.8136,low,medium,3
Appartements,2,1,80.0,500.0,Sousse,Sahloul,6.25,2.6998,low,medium,3
Appartements,2,2,150.0,800.0,Sousse,Kantaoui,5.33,2.9036,medium,large,4
Appartements,2,1,100.0,1000.0,Sousse,Sahloul,10.0,3.0004,medium,medium,4
Appartements,3,1,130.0,850.0,Sousse,Sahloul,6.54,2.9299,medium,large,4
Bureaux et Plateaux,2,1,80.0,500.0,Sousse,Hammam Sousse,6.25,2.6998,low,medium,3
Appartements,1,1,80.0,280.0,Sousse,Hammam Sousse,3.5,2.4487,very_low,medium,3
Appartements,2,1,70.0,600.0,Sousse,Sousse,8.57,2.7789,low,medium,3
Appartements,1,1,40.0,650.0,Sousse,Sousse,16.25,2.8136,low,small,3
Appartements,2,1,100.0,850.0,Sousse,Sousse Jawhara,8.5,2.9299,medium,medium,4
"Magasins, Commerces et Locaux industriels",1,1,1200.0,2000.0,Sousse,Kalaâ Kebira,1.67,3.3012,high,extra_large,0
Appartements,1,1,75.0,800.0,Sousse,Hammam Sousse,10.67,2.9036,medium,medium,4
Appartements,2,1,115.0,850.0,Sousse,Sousse Jawhara,7.39,2.9299,medium,large,4
Appartements,1,1,42.0,250.0,Sousse,Autres villes,5.95,2.3997,very_low,small,3
Appartements,1,1,60.0,850.0,Sousse,Hammam Sousse,14.17,2.9299,medium,medium,4
Appartements,2,1,95.0,800.0,Sousse,Hammam Sousse,8.42,2.9036,medium,medium,4
"Magasins, Commerces et Locaux industriels",1,1,300.0,1000.0,Sousse,Zaouit-Ksibat Thrayett,3.33,3.0004,medium,extra_large,0
Maisons et Villas,3,1,200.0,1250.0,Sousse,Hammam Sousse,6.25,3.0973,medium,large,0
"Magasins, Commerces et Locaux industriels",1,1,30.0,250.0,Sousse,Sahloul,8.33,2.3997,very_low,small,3
"Magasins, Commerces et Locaux industriels",1,1,500.0,1800.0,Sousse,Sahloul,3.6,3.2555,high,extra_large,0
Bureaux et Plateaux,2,1,80.0,700.0,Sousse,Sousse Jawhara,8.75,2.8457,low,medium,3
Appartements,2,1,89.0,600.0,Sousse,Sousse,6.74,2.7789,low,medium,3
Bureaux et Plateaux,2,1,85.0,850.0,Sousse,Sahloul,10.0,2.9299,medium,medium,4
Appartements,2,1,110.0,800.0,Sousse,Hammam Sousse,7.27,2.9036,medium,large,4
Appartements,3,1,120.0,1000.0,Sousse,Hammam Sousse,8.33,3.0004,medium,large,4
Appartements,1,1,70.0,550.0,Sousse,Sousse Jawhara,7.86,2.7412,low,medium,3
Appartements,2,1,85.0,800.0,Sousse,Hammam Sousse,9.41,2.9036,medium,medium,4
Appartements,2,1,140.0,350.0,Sousse,Sousse Jawhara,2.5,2.5453,low,large,3
Appartements,1,1,60.0,600.0,Sousse,Sousse,10.0,2.7789,low,medium,3
Bureaux et Plateaux,3,1,70.0,800.0,Sousse,Sousse,11.43,2.9036,medium,medium,4
Bureaux et Plateaux,3,1,80.0,1000.0,Sousse,Sahloul,12.5,3.0004,medium,medium,4
Appartements,2,1,230.0,1800.0,Sousse,Sousse Jawhara,7.83,3.2555,high,extra_large,4
Appartements,2,1,110.0,1100.0,Sousse,Hammam Sousse,10.0,3.0418,medium,large,4
Appartements,3,2,125.0,800.0,Sousse,Sahloul,6.4,2.9036,medium,large,4
Appartements,1,1,60.0,70.0,Sousse,Sousse Jawhara,1.17,1.8513,very_low,medium,3
Appartements,2,1,90.0,900.0,Sousse,Kantaoui,10.0,2.9547,medium,medium,4
Appartements,3,1,160.0,1050.0,Sousse,Sousse Jawhara,6.56,3.0216,medium,large,4
Appartements,2,1,150.0,750.0,Sousse,Hammam Sousse,5.0,2.8756,medium,large,4
Bureaux et Plateaux,2,1,93.0,3000.0,Sousse,Sousse,32.26,3.4773,high,medium,4
Appartements,2,1,100.0,1400.0,Sousse,Sousse Jawhara,14.0,3.1464,medium,medium,4
Appartements,3,1,120.0,1400.0,Sousse,Hammam Sousse,11.67,3.1464,medium,large,4
Appartements,2,1,90.0,700.0,Sousse,Sousse Jawhara,7.78,2.8457,low,medium,3
Appartements,2,1,100.0,1000.0,Sousse,Sousse Jawhara,10.0,3.0004,medium,medium,4
Bureaux et Plateaux,3,1,70.0,150.0,Sousse,Sousse,2.14,2.179,very_low,medium,3
Maisons et Villas,3,1,180.0,1650.0,Sousse,Kantaoui,9.17,3.2177,high,large,0
Appartements,2,1,130.0,400.0,Sousse,Sousse Jawhara,3.08,2.6031,low,large,3
Appartements,3,1,150.0,1200.0,Sousse,Hammam Sousse,8.0,3.0795,medium,large,4
Appartements,3,2,140.0,850.0,Sousse,Sahloul,6.07,2.9299,medium,large,4
Appartements,2,1,100.0,1050.0,Sousse,Autres villes,10.5,3.0216,medium,medium,4
Appartements,4,2,200.0,850.0,Sousse,Sousse,4.25,2.9299,medium,large,4
Appartements,2,2,100.0,500.0,Sousse,Sahloul,5.0,2.6998,low,medium,3
Appartements,2,1,100.0,100.0,Sousse,Sousse Jawhara,1.0,2.0043,very_low,medium,3
Bureaux et Plateaux,2,1,75.0,520.0,Sousse,Sousse Médina,6.93,2.7168,low,medium,3
Appartements,2,1,95.0,750.0,Sousse,Autres villes,7.89,2.8756,medium,medium,4
Appartements,2,1,100.0,700.0,Sousse,Autres villes,7.0,2.8457,low,medium,3
Appartements,2,2,130.0,700.0,Sousse,Sousse Jawhara,5.38,2.8457,low,large,3
Appartements,3,1,150.0,1000.0,Sousse,Sousse Jawhara,6.67,3.0004,medium,large,4
Appartements,2,1,100.0,650.0,Sousse,Sahloul,6.5,2.8136,low,medium,3
Appartements,2,1,75.0,400.0,Sousse,Sousse Jawhara,5.33,2.6031,low,medium,3
"Magasins, Commerces et Locaux industriels",2,1,100.0,180.0,Sousse,Zaouit-Ksibat Thrayett,1.8,2.2577,very_low,medium,0
Bureaux et Plateaux,3,1,80.0,750.0,Sousse,Sousse Jawhara,9.38,2.8756,medium,medium,4
Maisons et Villas,5,3,415.0,1800.0,Sousse,Kantaoui,4.34,3.2555,high,extra_large,0
Appartements,2,1,130.0,600.0,Sousse,Sousse Jawhara,4.62,2.7789,low,large,3
Appartements,1,1,50.0,420.0,Sousse,Hammam Sousse,8.4,2.6243,low,small,3
Maisons et Villas,4,1,1000.0,3500.0,Sousse,Hammam Sousse,3.5,3.5442,high,extra_large,0
Appartements,1,1,62.0,750.0,Sousse,Sousse,12.1,2.8756,medium,medium,4
Appartements,1,1,70.0,750.0,Sousse,Sousse,10.71,2.8756,medium,medium,4
Maisons et Villas,3,2,220.0,700.0,Sousse,Sousse Médina,3.18,2.8457,low,extra_large,0
Appartements,1,1,40.0,650.0,Sousse,Hammam Sousse,16.25,2.8136,low,small,3
Maisons et Villas,3,1,200.0,900.0,Sousse,Sahloul,4.5,2.9547,medium,large,0
Maisons et Villas,3,1,200.0,900.0,Sousse,Sahloul,4.5,2.9547,medium,large,0
Appartements,1,1,50.0,360.0,Sousse,Autres villes,7.2,2.5575,low,small,3
Appartements,1,1,40.0,65.0,Sousse,Kantaoui,1.62,1.8195,very_low,small,3
Appartements,3,1,120.0,660.0,Sousse,Autres villes,5.5,2.8202,low,large,3
Maisons et Villas,4,1,150.0,370.0,Sousse,Autres villes,2.47,2.5694,low,large,0
Appartements,1,1,60.0,450.0,Sousse,Hergla,7.5,2.6542,low,medium,3
Appartements,1,1,79.0,650.0,Sousse,Hammam Sousse,8.23,2.8136,low,medium,3
Maisons et Villas,2,1,180.0,500.0,Sousse,Akouda,2.78,2.6998,low,large,0
Appartements,2,1,115.0,700.0,Sousse,Sahloul,6.09,2.8457,low,large,3
Appartements,3,1,156.0,1000.0,Sousse,Hammam Sousse,6.41,3.0004,medium,large,4
Appartements,2,1,150.0,750.0,Sousse,Hammam Sousse,5.0,2.8756,medium,large,4
Appartements,1,1,55.0,1000.0,Sousse,Sahloul,18.18,3.0004,medium,medium,4
Appartements,2,1,120.0,1000.0,Sousse,Sousse Jawhara,8.33,3.0004,medium,large,4
Appartements,2,1,110.0,700.0,Sousse,Hammam Sousse,6.36,2.8457,low,large,3
Appartements,3,1,90.0,250.0,Sousse,Sousse,2.78,2.3997,very_low,medium,3
Appartements,2,1,110.0,900.0,Sousse,Hammam Sousse,8.18,2.9547,medium,large,4
Locations de vacances,1,1,80.0,100.0,Sousse,Kantaoui,1.25,2.0043,very_low,medium,3
Appartements,2,1,95.0,850.0,Sousse,Sousse Jawhara,8.95,2.9299,medium,medium,4
Appartements,3,1,115.0,1000.0,Sousse,Sousse,8.7,3.0004,medium,large,4
Appartements,2,1,120.0,600.0,Sousse,Sousse Jawhara,5.0,2.7789,low,large,3
Appartements,1,1,35.0,350.0,Sousse,Kantaoui,10.0,2.5453,low,small,3
"Magasins, Commerces et Locaux industriels",1,1,95.0,300.0,Sousse,Zaouit-Ksibat Thrayett,3.16,2.4786,very_low,medium,0
Appartements,3,1,170.0,650.0,Sousse,Sousse,3.82,2.8136,low,large,3
Maisons et Villas,1,1,180.0,180.0,Sousse,Akouda,1.0,2.2577,very_low,large,0
Maisons et Villas,2,1,120.0,400.0,Sousse,Autres villes,3.33,2.6031,low,large,0
Appartements,2,1,55.0,60.0,Sousse,Autres villes,1.09,1.7853,very_low,medium,3
Maisons et Villas,4,1,200.0,1000.0,Sousse,Sousse,5.0,3.0004,medium,large,0
Appartements,3,1,165.0,1800.0,Sousse,Sousse Jawhara,10.91,3.2555,high,large,4
Appartements,2,1,100.0,560.0,Sousse,Sahloul,5.6,2.749,low,medium,3
Appartements,1,1,70.0,350.0,Sousse,Autres villes,5.0,2.5453,low,medium,3
Appartements,3,1,200.0,450.0,Sousse,M'saken,2.25,2.6542,low,large,3
Appartements,1,1,90.0,450.0,Sousse,Sahloul,5.0,2.6542,low,medium,3
Appartements,2,1,100.0,550.0,Sousse,Sousse,5.5,2.7412,low,medium,3
Maisons et Villas,2,1,70.0,600.0,Sousse,Sousse Médina,8.57,2.7789,low,medium,0
Appartements,1,1,90.0,350.0,Sousse,Sahloul,3.89,2.5453,low,medium,3
"Magasins, Commerces et Locaux industriels",1,1,40.0,450.0,Sousse,Kalaâ Kebira,11.25,2.6542,low,small,0
Locations de vacances,1,1,50.0,50.0,Sousse,Kantaoui,1.0,1.7076,very_low,small,3
Locations de vacances,2,1,70.0,50.0,Sousse,Autres villes,0.71,1.7076,very_low,medium,3
Appartements,1,1,40.0,350.0,Sousse,Kantaoui,8.75,2.5453,low,small,3
Appartements,2,2,100.0,650.0,Sousse,Hammam Sousse,6.5,2.8136,low,medium,3
Appartements,2,2,40.0,1500.0,Sousse,Kantaoui,37.5,3.1764,medium,small,4
Maisons et Villas,3,1,140.0,600.0,Sousse,Sousse Jawhara,4.29,2.7789,low,large,0
Appartements,3,1,170.0,500.0,Sousse,Kalaâ Sghira,2.94,2.6998,low,large,3
Appartements,4,2,140.0,1200.0,Sousse,Sahloul,8.57,3.0795,medium,large,4
Bureaux et Plateaux,1,1,70.0,450.0,Sousse,Sousse,6.43,2.6542,low,medium,3
Maisons et Villas,3,1,400.0,600.0,Sousse,Sahloul,1.5,2.7789,low,extra_large,0
Appartements,2,1,100.0,650.0,Sousse,Sahloul,6.5,2.8136,low,medium,3
Appartements,3,1,130.0,850.0,Sousse,Sahloul,6.54,2.9299,medium,large,4
Appartements,3,3,150.0,1500.0,Sousse,Sousse Jawhara,10.0,3.1764,medium,large,4
Appartements,2,1,110.0,600.0,Sousse,Hammam Sousse,5.45,2.7789,low,large,3
"Magasins, Commerces et Locaux industriels",1,1,150.0,1700.0,Sousse,Sahloul,11.33,3.2307,high,large,0
Appartements,4,1,150.0,1500.0,Sousse,Sahloul,10.0,3.1764,medium,large,4
Appartements,4,1,130.0,1000.0,Sousse,Sahloul,7.69,3.0004,medium,large,4
Appartements,1,1,25.0,280.0,Sousse,Sousse,11.2,2.4487,very_low,small,3
Locations de vacances,1,1,50.0,350.0,Sousse,Autres villes,7.0,2.5453,low,small,3
Bureaux et Plateaux,1,1,80.0,1000.0,Sousse,Sahloul,12.5,3.0004,medium,medium,4
Appartements,2,1,94.0,550.0,Sousse,Hammam Sousse,5.85,2.7412,low,medium,3
